date,sales
08-07-2015,20
08-07-2015,24
08-07-2015,25
08-07-2015,25
09-07-2015,31
09-07-2015,26
09-07-2015,29
09-07-2015,33
09-07-2015,37
09-07-2015,43
09-07-2015,26
10-07-2015,21
10-07-2015,29
10-07-2015,34
10-07-2015,30
10-07-2015,25
10-07-2015,26
10-07-2015,26
10-07-2015,31
10-07-2015,33
11-07-2015,30
11-07-2015,23
11-07-2015,38
11-07-2015,42
11-07-2015,32
11-07-2015,28
11-07-2015,33
11-07-2015,31
12-07-2015,39
12-07-2015,29
12-07-2015,42
12-07-2015,19
12-07-2015,34
13-07-2015,32
13-07-2015,23
13-07-2015,44
13-07-2015,25
13-07-2015,24
13-07-2015,17
13-07-2015,22
13-07-2015,17
14-07-2015,29
14-07-2015,41
14-07-2015,11
14-07-2015,19
14-07-2015,25
14-07-2015,19
14-07-2015,26
14-07-2015,30
14-07-2015,21
15-07-2015,33
15-07-2015,26
15-07-2015,36
15-07-2015,26
15-07-2015,16
16-07-2015,35
16-07-2015,37
16-07-2015,26
16-07-2015,41
16-07-2015,36
16-07-2015,33
16-07-2015,16
16-07-2015,41
17-07-2015,43
17-07-2015,25
17-07-2015,43
17-07-2015,28
17-07-2015,19
18-07-2015,50
18-07-2015,34
18-07-2015,40
18-07-2015,27
18-07-2015,21
18-07-2015,35
19-07-2015,36
19-07-2015,36
19-07-2015,41
19-07-2015,37
19-07-2015,35
19-07-2015,38
19-07-2015,42
20-07-2015,28
20-07-2015,23
20-07-2015,18
20-07-2015,14
20-07-2015,13
20-07-2015,15
20-07-2015,27
21-07-2015,40
21-07-2015,28
21-07-2015,19
21-07-2015,40
21-07-2015,18
21-07-2015,29
21-07-2015,26
21-07-2015,18
21-07-2015,37
21-07-2015,30
22-07-2015,21
22-07-2015,33
22-07-2015,14
22-07-2015,28
22-07-2015,22
22-07-2015,19
22-07-2015,13
23-07-2015,36
23-07-2015,39
23-07-2015,32
23-07-2015,38
23-07-2015,17
23-07-2015,26
23-07-2015,21
24-07-2015,21
24-07-2015,20
24-07-2015,29
24-07-2015,17
24-07-2015,33
25-07-2015,37
25-07-2015,27
25-07-2015,33
25-07-2015,26
25-07-2015,43
25-07-2015,34
25-07-2015,39
26-07-2015,40
26-07-2015,39
26-07-2015,49
26-07-2015,29
26-07-2015,24
26-07-2015,32
26-07-2015,27
26-07-2015,19
26-07-2015,37
27-07-2015,23
27-07-2015,18
27-07-2015,24
27-07-2015,20
27-07-2015,34
27-07-2015,29
28-07-2015,32
28-07-2015,33
28-07-2015,21
28-07-2015,27
28-07-2015,18
28-07-2015,32
28-07-2015,33
28-07-2015,20
29-07-2015,26
29-07-2015,23
29-07-2015,29
29-07-2015,27
29-07-2015,28
29-07-2015,31
29-07-2015,23
30-07-2015,35
30-07-2015,22
30-07-2015,14
30-07-2015,38
30-07-2015,28
30-07-2015,22
31-07-2015,8
31-07-2015,27
31-07-2015,32
31-07-2015,29
31-07-2015,37
31-07-2015,32
31-07-2015,19
31-07-2015,47
31-07-2015,18
31-07-2015,19
01-08-2015,32
01-08-2015,28
01-08-2015,10
01-08-2015,35
01-08-2015,28
01-08-2015,31
01-08-2015,30
02-08-2015,29
02-08-2015,42
02-08-2015,19
02-08-2015,14
02-08-2015,26
02-08-2015,43
02-08-2015,38
03-08-2015,17
03-08-2015,28
03-08-2015,13
03-08-2015,22
03-08-2015,22
03-08-2015,21
04-08-2015,23
04-08-2015,29
04-08-2015,9
04-08-2015,15
04-08-2015,27
04-08-2015,25
05-08-2015,22
05-08-2015,21
05-08-2015,30
05-08-2015,24
05-08-2015,14
05-08-2015,20
05-08-2015,28
06-08-2015,16
06-08-2015,32
06-08-2015,20
06-08-2015,25
06-08-2015,44
06-08-2015,20
06-08-2015,17
07-08-2015,29
07-08-2015,16
07-08-2015,33
07-08-2015,31
07-08-2015,28
07-08-2015,20
07-08-2015,18
07-08-2015,22
08-08-2015,19
08-08-2015,21
08-08-2015,36
08-08-2015,26
08-08-2015,13
08-08-2015,37
08-08-2015,27
09-08-2015,27
09-08-2015,40
09-08-2015,47
10-08-2015,33
10-08-2015,23
10-08-2015,7
10-08-2015,27
10-08-2015,20
10-08-2015,19
10-08-2015,14
11-08-2015,16
11-08-2015,29
11-08-2015,35
11-08-2015,36
11-08-2015,20
11-08-2015,16
11-08-2015,24
11-08-2015,26
12-08-2015,22
12-08-2015,24
12-08-2015,19
12-08-2015,10
12-08-2015,26
12-08-2015,29
12-08-2015,26
13-08-2015,27
13-08-2015,27
13-08-2015,18
13-08-2015,23
13-08-2015,25
13-08-2015,30
13-08-2015,34
13-08-2015,29
13-08-2015,17
14-08-2015,26
14-08-2015,16
14-08-2015,20
14-08-2015,24
14-08-2015,23
14-08-2015,28
15-08-2015,15
15-08-2015,31
15-08-2015,22
15-08-2015,43
15-08-2015,27
15-08-2015,35
15-08-2015,26
16-08-2015,27
16-08-2015,36
16-08-2015,39
16-08-2015,27
16-08-2015,39
16-08-2015,30
17-08-2015,18
17-08-2015,27
17-08-2015,14
17-08-2015,30
17-08-2015,19
17-08-2015,34
17-08-2015,25
17-08-2015,13
18-08-2015,18
18-08-2015,31
18-08-2015,35
18-08-2015,25
18-08-2015,16
18-08-2015,22
18-08-2015,34
19-08-2015,18
19-08-2015,21
19-08-2015,37
19-08-2015,20
19-08-2015,9
19-08-2015,27
19-08-2015,24
20-08-2015,16
20-08-2015,27
20-08-2015,28
20-08-2015,17
20-08-2015,33
20-08-2015,32
20-08-2015,27
20-08-2015,19
21-08-2015,41
21-08-2015,29
21-08-2015,24
21-08-2015,17
22-08-2015,32
22-08-2015,40
22-08-2015,38
22-08-2015,30
22-08-2015,33
22-08-2015,24
23-08-2015,13
23-08-2015,26
23-08-2015,19
23-08-2015,33
23-08-2015,20
23-08-2015,31
23-08-2015,39
24-08-2015,29
24-08-2015,19
24-08-2015,18
24-08-2015,19
24-08-2015,17
24-08-2015,15
24-08-2015,11
24-08-2015,25
25-08-2015,22
25-08-2015,22
25-08-2015,9
25-08-2015,24
25-08-2015,16
25-08-2015,15
26-08-2015,13
26-08-2015,31
26-08-2015,8
26-08-2015,23
26-08-2015,24
26-08-2015,20
26-08-2015,13
27-08-2015,38
27-08-2015,24
27-08-2015,25
27-08-2015,18
27-08-2015,25
27-08-2015,21
27-08-2015,23
27-08-2015,16
28-08-2015,19
28-08-2015,32
28-08-2015,31
28-08-2015,19
28-08-2015,26
28-08-2015,25
28-08-2015,29
28-08-2015,26
28-08-2015,37
29-08-2015,23
29-08-2015,21
29-08-2015,30
29-08-2015,12
29-08-2015,23
30-08-2015,34
30-08-2015,37
30-08-2015,37
30-08-2015,39
30-08-2015,26
30-08-2015,40
30-08-2015,22
30-08-2015,24
31-08-2015,14
31-08-2015,11
31-08-2015,23
31-08-2015,20
31-08-2015,19
31-08-2015,26
31-08-2015,15
01-09-2015,28
01-09-2015,27
01-09-2015,28
01-09-2015,25
01-09-2015,30
01-09-2015,16
01-09-2015,20
01-09-2015,17
02-09-2015,21
02-09-2015,26
02-09-2015,20
02-09-2015,20
02-09-2015,32
02-09-2015,31
02-09-2015,22
03-09-2015,18
03-09-2015,30
03-09-2015,25
03-09-2015,21
03-09-2015,24
03-09-2015,16
03-09-2015,31
03-09-2015,25
04-09-2015,21
04-09-2015,18
04-09-2015,23
04-09-2015,16
04-09-2015,41
04-09-2015,19
04-09-2015,31
04-09-2015,19
05-09-2015,18
05-09-2015,22
05-09-2015,34
05-09-2015,21
05-09-2015,31
05-09-2015,22
05-09-2015,28
05-09-2015,35
06-09-2015,36
06-09-2015,25
06-09-2015,37
06-09-2015,16
06-09-2015,19
06-09-2015,37
06-09-2015,26
06-09-2015,28
06-09-2015,18
07-09-2015,17
07-09-2015,24
07-09-2015,11
07-09-2015,15
07-09-2015,18
07-09-2015,20
07-09-2015,24
08-09-2015,32
08-09-2015,24
08-09-2015,8
08-09-2015,24
08-09-2015,24
08-09-2015,26
09-09-2015,13
09-09-2015,17
09-09-2015,27
09-09-2015,14
09-09-2015,20
09-09-2015,20
09-09-2015,35
10-09-2015,26
10-09-2015,25
10-09-2015,26
10-09-2015,25
10-09-2015,18
10-09-2015,23
10-09-2015,18
10-09-2015,11
11-09-2015,26
11-09-2015,25
11-09-2015,26
11-09-2015,27
11-09-2015,28
11-09-2015,30
11-09-2015,27
11-09-2015,13
12-09-2015,26
12-09-2015,29
12-09-2015,16
12-09-2015,37
13-09-2015,19
13-09-2015,29
13-09-2015,31
13-09-2015,28
13-09-2015,38
13-09-2015,23
13-09-2015,37
14-09-2015,22
14-09-2015,12
14-09-2015,28
14-09-2015,19
14-09-2015,23
14-09-2015,22
14-09-2015,26
15-09-2015,31
15-09-2015,14
15-09-2015,13
15-09-2015,27
15-09-2015,21
16-09-2015,23
16-09-2015,13
16-09-2015,35
16-09-2015,16
16-09-2015,27
16-09-2015,23
17-09-2015,26
17-09-2015,35
17-09-2015,19
17-09-2015,17
17-09-2015,21
17-09-2015,11
17-09-2015,19
18-09-2015,22
18-09-2015,30
18-09-2015,18
18-09-2015,18
18-09-2015,16
18-09-2015,33
18-09-2015,29
18-09-2015,29
19-09-2015,27
19-09-2015,36
19-09-2015,25
19-09-2015,40
19-09-2015,26
19-09-2015,23
19-09-2015,28
20-09-2015,35
20-09-2015,19
20-09-2015,16
20-09-2015,26
20-09-2015,36
20-09-2015,28
20-09-2015,21
20-09-2015,22
20-09-2015,30
20-09-2015,33
21-09-2015,27
21-09-2015,16
21-09-2015,26
21-09-2015,29
21-09-2015,10
21-09-2015,24
21-09-2015,11
21-09-2015,16
22-09-2015,20
22-09-2015,14
22-09-2015,17
22-09-2015,16
22-09-2015,36
22-09-2015,11
22-09-2015,30
23-09-2015,20
23-09-2015,25
23-09-2015,20
23-09-2015,19
23-09-2015,32
23-09-2015,22
23-09-2015,17
23-09-2015,22
24-09-2015,28
24-09-2015,23
24-09-2015,20
24-09-2015,27
24-09-2015,22
25-09-2015,28
25-09-2015,29
25-09-2015,25
25-09-2015,28
25-09-2015,20
25-09-2015,12
25-09-2015,44
26-09-2015,20
26-09-2015,30
26-09-2015,41
26-09-2015,16
26-09-2015,21
26-09-2015,24
26-09-2015,20
26-09-2015,20
27-09-2015,29
27-09-2015,20
27-09-2015,25
27-09-2015,31
27-09-2015,35
27-09-2015,32
28-09-2015,23
28-09-2015,13
28-09-2015,22
28-09-2015,8
28-09-2015,23
28-09-2015,15
29-09-2015,20
29-09-2015,27
29-09-2015,16
29-09-2015,29
29-09-2015,19
29-09-2015,22
29-09-2015,18
29-09-2015,15
29-09-2015,19
30-09-2015,36
30-09-2015,13
30-09-2015,29
30-09-2015,15
30-09-2015,21
30-09-2015,18
01-10-2015,22
01-10-2015,28
01-10-2015,27
01-10-2015,10
01-10-2015,18
01-10-2015,25
01-10-2015,13
01-10-2015,28
01-10-2015,20
02-10-2015,12
02-10-2015,26
02-10-2015,23
02-10-2015,9
02-10-2015,28
02-10-2015,19
02-10-2015,15
03-10-2015,27
03-10-2015,20
03-10-2015,25
03-10-2015,27
03-10-2015,25
03-10-2015,43
03-10-2015,16
03-10-2015,22
04-10-2015,28
04-10-2015,21
04-10-2015,33
04-10-2015,26
04-10-2015,23
04-10-2015,11
05-10-2015,14
05-10-2015,19
05-10-2015,16
05-10-2015,21
05-10-2015,13
05-10-2015,8
06-10-2015,14
06-10-2015,19
06-10-2015,14
06-10-2015,14
06-10-2015,31
06-10-2015,24
06-10-2015,24
06-10-2015,12
07-10-2015,20
07-10-2015,19
07-10-2015,12
07-10-2015,15
07-10-2015,21
07-10-2015,23
07-10-2015,20
07-10-2015,25
08-10-2015,11
08-10-2015,15
08-10-2015,29
08-10-2015,16
08-10-2015,37
08-10-2015,19
09-10-2015,23
09-10-2015,29
09-10-2015,16
09-10-2015,19
10-10-2015,30
10-10-2015,45
10-10-2015,17
10-10-2015,13
10-10-2015,22
10-10-2015,23
10-10-2015,20
10-10-2015,12
11-10-2015,33
11-10-2015,16
11-10-2015,31
11-10-2015,10
11-10-2015,35
11-10-2015,25
11-10-2015,26
11-10-2015,27
12-10-2015,11
12-10-2015,12
12-10-2015,18
12-10-2015,12
12-10-2015,18
12-10-2015,12
12-10-2015,10
13-10-2015,22
13-10-2015,25
13-10-2015,17
13-10-2015,11
13-10-2015,31
13-10-2015,27
13-10-2015,17
13-10-2015,31
13-10-2015,24
14-10-2015,11
14-10-2015,11
14-10-2015,12
14-10-2015,22
14-10-2015,24
14-10-2015,19
14-10-2015,26
15-10-2015,13
15-10-2015,19
15-10-2015,24
15-10-2015,24
15-10-2015,29
15-10-2015,9
15-10-2015,15
16-10-2015,23
16-10-2015,23
16-10-2015,19
16-10-2015,23
16-10-2015,21
16-10-2015,15
16-10-2015,30
16-10-2015,21
16-10-2015,17
17-10-2015,19
17-10-2015,23
17-10-2015,15
17-10-2015,19
17-10-2015,38
17-10-2015,22
17-10-2015,35
18-10-2015,30
18-10-2015,26
18-10-2015,34
18-10-2015,22
18-10-2015,21
18-10-2015,22
18-10-2015,16
19-10-2015,14
19-10-2015,13
19-10-2015,12
19-10-2015,12
19-10-2015,15
19-10-2015,15
19-10-2015,9
19-10-2015,16
19-10-2015,19
20-10-2015,26
20-10-2015,19
20-10-2015,16
20-10-2015,8
20-10-2015,24
20-10-2015,17
20-10-2015,16
21-10-2015,15
21-10-2015,8
21-10-2015,25
21-10-2015,14
21-10-2015,29
22-10-2015,29
22-10-2015,24
22-10-2015,19
22-10-2015,31
22-10-2015,16
22-10-2015,24
22-10-2015,34
22-10-2015,24
23-10-2015,28
23-10-2015,17
23-10-2015,27
23-10-2015,39
23-10-2015,33
23-10-2015,18
23-10-2015,14
23-10-2015,32
24-10-2015,13
24-10-2015,25
24-10-2015,16
24-10-2015,29
24-10-2015,14
24-10-2015,34
24-10-2015,30
25-10-2015,22
25-10-2015,28
25-10-2015,26
26-10-2015,8
26-10-2015,23
26-10-2015,30
26-10-2015,16
26-10-2015,23
27-10-2015,27
27-10-2015,24
27-10-2015,14
27-10-2015,23
27-10-2015,24
27-10-2015,20
27-10-2015,32
27-10-2015,18
27-10-2015,14
27-10-2015,14
28-10-2015,14
28-10-2015,30
28-10-2015,23
28-10-2015,8
28-10-2015,16
28-10-2015,19
28-10-2015,15
29-10-2015,14
29-10-2015,17
29-10-2015,26
29-10-2015,31
29-10-2015,29
29-10-2015,26
29-10-2015,10
29-10-2015,11
30-10-2015,12
30-10-2015,23
30-10-2015,21
30-10-2015,28
30-10-2015,26
30-10-2015,25
30-10-2015,19
31-10-2015,31
31-10-2015,24
31-10-2015,30
31-10-2015,20
31-10-2015,15
31-10-2015,27
01-11-2015,30
01-11-2015,10
01-11-2015,29
01-11-2015,17
01-11-2015,30
01-11-2015,35
01-11-2015,17
02-11-2015,16
02-11-2015,19
02-11-2015,12
02-11-2015,20
02-11-2015,9
02-11-2015,20
02-11-2015,15
02-11-2015,24
03-11-2015,31
03-11-2015,12
03-11-2015,25
03-11-2015,13
03-11-2015,20
04-11-2015,27
04-11-2015,15
04-11-2015,32
04-11-2015,22
04-11-2015,26
04-11-2015,25
04-11-2015,20
05-11-2015,27
05-11-2015,21
05-11-2015,16
05-11-2015,14
05-11-2015,25
05-11-2015,20
05-11-2015,19
06-11-2015,24
06-11-2015,38
06-11-2015,19
06-11-2015,35
06-11-2015,17
06-11-2015,24
07-11-2015,21
07-11-2015,29
07-11-2015,25
07-11-2015,22
07-11-2015,24
07-11-2015,29
07-11-2015,26
08-11-2015,35
08-11-2015,25
08-11-2015,42
08-11-2015,35
08-11-2015,22
08-11-2015,23
08-11-2015,31
08-11-2015,24
09-11-2015,23
09-11-2015,21
09-11-2015,22
09-11-2015,23
09-11-2015,15
09-11-2015,11
09-11-2015,11
09-11-2015,19
10-11-2015,21
10-11-2015,19
10-11-2015,24
10-11-2015,22
10-11-2015,15
10-11-2015,11
10-11-2015,24
10-11-2015,11
11-11-2015,27
11-11-2015,32
11-11-2015,24
11-11-2015,25
11-11-2015,22
11-11-2015,24
11-11-2015,20
11-11-2015,17
12-11-2015,26
12-11-2015,22
12-11-2015,33
12-11-2015,19
12-11-2015,29
12-11-2015,22
12-11-2015,15
13-11-2015,29
13-11-2015,21
13-11-2015,21
13-11-2015,26
13-11-2015,18
13-11-2015,40
13-11-2015,15
14-11-2015,25
14-11-2015,24
14-11-2015,20
14-11-2015,20
15-11-2015,14
15-11-2015,38
15-11-2015,32
15-11-2015,31
15-11-2015,21
16-11-2015,14
16-11-2015,15
16-11-2015,25
16-11-2015,24
16-11-2015,23
16-11-2015,15
16-11-2015,15
16-11-2015,24
17-11-2015,30
17-11-2015,31
17-11-2015,19
17-11-2015,19
17-11-2015,15
17-11-2015,17
17-11-2015,40
18-11-2015,20
18-11-2015,23
18-11-2015,21
18-11-2015,30
18-11-2015,30
18-11-2015,27
18-11-2015,15
19-11-2015,26
19-11-2015,15
19-11-2015,31
19-11-2015,22
19-11-2015,26
19-11-2015,19
19-11-2015,22
20-11-2015,18
20-11-2015,28
20-11-2015,26
20-11-2015,34
20-11-2015,16
20-11-2015,20
20-11-2015,23
21-11-2015,20
21-11-2015,27
21-11-2015,32
21-11-2015,30
21-11-2015,22
22-11-2015,37
22-11-2015,30
22-11-2015,30
22-11-2015,26
22-11-2015,25
22-11-2015,32
22-11-2015,40
22-11-2015,30
23-11-2015,27
23-11-2015,23
23-11-2015,8
23-11-2015,22
24-11-2015,15
24-11-2015,20
24-11-2015,14
24-11-2015,29
24-11-2015,19
24-11-2015,29
25-11-2015,21
25-11-2015,16
25-11-2015,20
25-11-2015,24
25-11-2015,19
25-11-2015,14
25-11-2015,16
25-11-2015,18
26-11-2015,30
26-11-2015,26
26-11-2015,21
26-11-2015,23
26-11-2015,20
26-11-2015,10
26-11-2015,14
26-11-2015,19
27-11-2015,19
27-11-2015,13
27-11-2015,31
27-11-2015,20
27-11-2015,27
27-11-2015,26
27-11-2015,35
27-11-2015,33
28-11-2015,29
28-11-2015,25
28-11-2015,38
28-11-2015,18
28-11-2015,27
28-11-2015,28
28-11-2015,17
28-11-2015,42
28-11-2015,36
29-11-2015,22
29-11-2015,29
29-11-2015,23
29-11-2015,39
29-11-2015,17
29-11-2015,29
29-11-2015,27
30-11-2015,16
30-11-2015,5
30-11-2015,20
30-11-2015,27
30-11-2015,12
30-11-2015,11
01-12-2015,10
01-12-2015,12
01-12-2015,11
01-12-2015,18
01-12-2015,17
01-12-2015,11
02-12-2015,20
02-12-2015,23
02-12-2015,13
02-12-2015,13
02-12-2015,17
02-12-2015,13
02-12-2015,19
02-12-2015,7
02-12-2015,24
03-12-2015,12
03-12-2015,12
03-12-2015,21
03-12-2015,15
03-12-2015,20
04-12-2015,27
04-12-2015,15
04-12-2015,17
04-12-2015,29
04-12-2015,14
04-12-2015,19
04-12-2015,14
04-12-2015,17
05-12-2015,12
05-12-2015,7
05-12-2015,17
05-12-2015,23
05-12-2015,17
05-12-2015,18
06-12-2015,16
06-12-2015,14
06-12-2015,21
06-12-2015,22
06-12-2015,24
07-12-2015,10
07-12-2015,21
07-12-2015,17
07-12-2015,14
07-12-2015,15
07-12-2015,14
07-12-2015,14
08-12-2015,13
08-12-2015,15
08-12-2015,21
08-12-2015,22
08-12-2015,6
08-12-2015,10
09-12-2015,21
09-12-2015,19
09-12-2015,11
09-12-2015,11
09-12-2015,9
09-12-2015,18
09-12-2015,18
09-12-2015,11
10-12-2015,23
10-12-2015,14
10-12-2015,10
10-12-2015,21
10-12-2015,10
10-12-2015,14
10-12-2015,24
11-12-2015,23
11-12-2015,21
11-12-2015,21
11-12-2015,16
11-12-2015,14
11-12-2015,21
11-12-2015,24
12-12-2015,13
12-12-2015,25
12-12-2015,16
12-12-2015,19
12-12-2015,23
12-12-2015,13
12-12-2015,17
12-12-2015,10
12-12-2015,18
13-12-2015,14
13-12-2015,26
13-12-2015,23
13-12-2015,8
13-12-2015,22
13-12-2015,21
13-12-2015,15
14-12-2015,15
14-12-2015,10
14-12-2015,15
14-12-2015,8
14-12-2015,6
14-12-2015,7
14-12-2015,20
14-12-2015,10
14-12-2015,15
14-12-2015,18
15-12-2015,8
15-12-2015,12
15-12-2015,18
15-12-2015,18
15-12-2015,17
16-12-2015,24
16-12-2015,21
16-12-2015,19
16-12-2015,8
16-12-2015,14
16-12-2015,11
17-12-2015,13
17-12-2015,11
17-12-2015,15
17-12-2015,17
17-12-2015,20
17-12-2015,9
18-12-2015,19
18-12-2015,8
18-12-2015,31
18-12-2015,16
18-12-2015,26
18-12-2015,20
18-12-2015,18
18-12-2015,19
18-12-2015,15
18-12-2015,19
19-12-2015,15
19-12-2015,21
19-12-2015,17
19-12-2015,21
19-12-2015,31
19-12-2015,14
19-12-2015,22
20-12-2015,7
20-12-2015,18
20-12-2015,15
20-12-2015,24
20-12-2015,11
20-12-2015,13
20-12-2015,25
21-12-2015,13
21-12-2015,15
21-12-2015,17
21-12-2015,17
21-12-2015,22
21-12-2015,7
21-12-2015,7
22-12-2015,13
22-12-2015,18
22-12-2015,14
22-12-2015,9
22-12-2015,21
22-12-2015,16
23-12-2015,23
23-12-2015,13
23-12-2015,19
23-12-2015,19
24-12-2015,25
24-12-2015,18
24-12-2015,12
24-12-2015,16
24-12-2015,14
24-12-2015,13
25-12-2015,14
25-12-2015,19
25-12-2015,21
25-12-2015,19
25-12-2015,20
25-12-2015,29
25-12-2015,11
26-12-2015,15
26-12-2015,13
26-12-2015,11
26-12-2015,19
26-12-2015,14
26-12-2015,22
26-12-2015,13
26-12-2015,17
27-12-2015,22
27-12-2015,31
27-12-2015,13
27-12-2015,29
27-12-2015,15
27-12-2015,24
27-12-2015,22
27-12-2015,23
27-12-2015,9
28-12-2015,13
28-12-2015,4
28-12-2015,9
28-12-2015,22
28-12-2015,7
28-12-2015,12
29-12-2015,20
29-12-2015,17
29-12-2015,21
29-12-2015,8
29-12-2015,14
29-12-2015,12
30-12-2015,9
30-12-2015,16
30-12-2015,17
30-12-2015,17
30-12-2015,15
30-12-2015,8
30-12-2015,26
31-12-2015,18
31-12-2015,23
31-12-2015,28
31-12-2015,12
31-12-2015,18
31-12-2015,1
31-12-2015,25
01-01-2016,31
01-01-2016,23
01-01-2016,21
01-01-2016,10
01-01-2016,14
01-01-2016,13
01-01-2016,17
01-01-2016,18
02-01-2016,29
02-01-2016,14
02-01-2016,20
02-01-2016,22
02-01-2016,13
02-01-2016,13
02-01-2016,20
02-01-2016,23
02-01-2016,22
03-01-2016,17
03-01-2016,20
03-01-2016,12
03-01-2016,23
03-01-2016,19
04-01-2016,17
04-01-2016,25
04-01-2016,13
04-01-2016,10
04-01-2016,12
04-01-2016,23
05-01-2016,20
05-01-2016,18
05-01-2016,12
05-01-2016,12
05-01-2016,22
05-01-2016,17
06-01-2016,16
06-01-2016,18
06-01-2016,16
06-01-2016,16
06-01-2016,19
06-01-2016,14
06-01-2016,13
06-01-2016,19
06-01-2016,13
07-01-2016,10
07-01-2016,12
07-01-2016,17
07-01-2016,6
07-01-2016,19
07-01-2016,7
07-01-2016,14
08-01-2016,28
08-01-2016,8
08-01-2016,12
08-01-2016,15
08-01-2016,22
09-01-2016,15
09-01-2016,16
09-01-2016,18
09-01-2016,17
09-01-2016,10
09-01-2016,23
09-01-2016,14
10-01-2016,20
10-01-2016,23
10-01-2016,13
10-01-2016,17
10-01-2016,26
10-01-2016,14
11-01-2016,7
11-01-2016,17
11-01-2016,7
11-01-2016,23
11-01-2016,12
11-01-2016,7
11-01-2016,12
11-01-2016,14
12-01-2016,21
12-01-2016,5
12-01-2016,18
12-01-2016,13
12-01-2016,8
13-01-2016,22
13-01-2016,9
13-01-2016,17
13-01-2016,17
13-01-2016,22
13-01-2016,9
13-01-2016,16
13-01-2016,11
14-01-2016,12
14-01-2016,19
14-01-2016,15
14-01-2016,18
14-01-2016,18
14-01-2016,12
14-01-2016,27
14-01-2016,16
14-01-2016,18
15-01-2016,15
15-01-2016,13
15-01-2016,13
15-01-2016,23
15-01-2016,11
15-01-2016,24
15-01-2016,22
15-01-2016,21
16-01-2016,8
16-01-2016,8
16-01-2016,21
16-01-2016,24
16-01-2016,19
16-01-2016,15
16-01-2016,13
17-01-2016,25
17-01-2016,19
17-01-2016,17
17-01-2016,14
17-01-2016,37
17-01-2016,13
18-01-2016,8
18-01-2016,7
18-01-2016,13
18-01-2016,17
18-01-2016,20
18-01-2016,12
19-01-2016,14
19-01-2016,12
19-01-2016,20
19-01-2016,12
19-01-2016,7
19-01-2016,17
19-01-2016,15
20-01-2016,19
20-01-2016,13
20-01-2016,14
20-01-2016,14
20-01-2016,14
20-01-2016,16
20-01-2016,14
20-01-2016,14
21-01-2016,12
21-01-2016,6
21-01-2016,15
21-01-2016,17
21-01-2016,11
21-01-2016,7
21-01-2016,13
22-01-2016,16
22-01-2016,18
22-01-2016,12
22-01-2016,13
22-01-2016,16
22-01-2016,17
22-01-2016,21
22-01-2016,17
22-01-2016,15
23-01-2016,16
23-01-2016,15
23-01-2016,23
23-01-2016,23
23-01-2016,19
23-01-2016,17
24-01-2016,21
24-01-2016,19
24-01-2016,11
24-01-2016,14
24-01-2016,22
24-01-2016,14
24-01-2016,11
25-01-2016,13
25-01-2016,19
25-01-2016,15
25-01-2016,17
25-01-2016,18
25-01-2016,8
25-01-2016,13
25-01-2016,7
26-01-2016,22
26-01-2016,10
26-01-2016,9
26-01-2016,27
26-01-2016,7
26-01-2016,13
26-01-2016,24
26-01-2016,18
26-01-2016,15
27-01-2016,7
27-01-2016,30
27-01-2016,10
27-01-2016,23
27-01-2016,19
27-01-2016,11
28-01-2016,20
28-01-2016,10
28-01-2016,20
28-01-2016,9
28-01-2016,18
28-01-2016,18
29-01-2016,17
29-01-2016,22
29-01-2016,26
29-01-2016,23
29-01-2016,14
29-01-2016,17
30-01-2016,15
30-01-2016,31
30-01-2016,22
30-01-2016,18
30-01-2016,8
30-01-2016,14
30-01-2016,15
31-01-2016,6
31-01-2016,21
31-01-2016,19
31-01-2016,19
31-01-2016,9
31-01-2016,14
31-01-2016,13
31-01-2016,20
01-02-2016,16
01-02-2016,13
01-02-2016,12
01-02-2016,14
01-02-2016,11
01-02-2016,11
01-02-2016,12
02-02-2016,15
02-02-2016,13
02-02-2016,15
02-02-2016,17
02-02-2016,13
02-02-2016,20
02-02-2016,21
03-02-2016,11
03-02-2016,23
03-02-2016,14
03-02-2016,19
03-02-2016,9
03-02-2016,17
03-02-2016,20
03-02-2016,17
03-02-2016,25
04-02-2016,23
04-02-2016,12
04-02-2016,9
04-02-2016,22
04-02-2016,18
04-02-2016,11
05-02-2016,9
05-02-2016,26
05-02-2016,19
05-02-2016,18
05-02-2016,10
05-02-2016,29
05-02-2016,14
06-02-2016,13
06-02-2016,26
06-02-2016,17
06-02-2016,14
06-02-2016,16
06-02-2016,22
06-02-2016,16
06-02-2016,15
07-02-2016,35
07-02-2016,24
07-02-2016,18
07-02-2016,19
07-02-2016,24
07-02-2016,28
07-02-2016,19
08-02-2016,11
08-02-2016,15
08-02-2016,15
08-02-2016,12
08-02-2016,20
08-02-2016,6
09-02-2016,19
09-02-2016,26
09-02-2016,27
09-02-2016,12
09-02-2016,12
09-02-2016,14
09-02-2016,9
09-02-2016,21
10-02-2016,19
10-02-2016,13
10-02-2016,16
10-02-2016,13
10-02-2016,13
10-02-2016,17
10-02-2016,29
11-02-2016,12
11-02-2016,8
11-02-2016,20
11-02-2016,27
11-02-2016,20
11-02-2016,14
11-02-2016,27
12-02-2016,14
12-02-2016,28
12-02-2016,20
12-02-2016,15
12-02-2016,15
12-02-2016,26
12-02-2016,11
12-02-2016,23
13-02-2016,9
13-02-2016,10
13-02-2016,25
13-02-2016,10
13-02-2016,35
13-02-2016,22
13-02-2016,27
14-02-2016,29
14-02-2016,19
