date,sales
9/23/2014,15
9/24/2014,17
9/25/2014,22
9/26/2014,23
9/27/2014,20
9/28/2014,14
9/29/2014,13
9/30/2014,17
10/1/2014,12
10/2/2014,11
10/3/2014,15
10/4/2014,19
10/5/2014,20
10/6/2014,8
10/7/2014,12
10/8/2014,14
10/9/2014,11
10/10/2014,17
10/11/2014,19
10/12/2014,15
10/13/2014,11
10/14/2014,13
10/15/2014,18
10/16/2014,21
10/17/2014,11
10/18/2014,11
10/19/2014,21
10/20/2014,14
10/21/2014,12
10/22/2014,14
10/23/2014,16
10/24/2014,14
10/25/2014,21
10/26/2014,20
10/27/2014,8
10/28/2014,17
10/29/2014,10
10/30/2014,9
10/31/2014,16
11/1/2014,16
11/2/2014,19
11/3/2014,19
11/4/2014,15
11/5/2014,15
11/6/2014,16
11/7/2014,12
11/8/2014,21
11/9/2014,19
11/10/2014,10
11/11/2014,16
11/12/2014,19
11/13/2014,12
11/14/2014,24
11/15/2014,24
11/16/2014,24
11/17/2014,17
11/18/2014,16
11/19/2014,22
11/20/2014,22
11/21/2014,10
11/22/2014,19
11/23/2014,19
11/24/2014,12
11/25/2014,11
11/26/2014,17
11/27/2014,20
11/28/2014,20
11/29/2014,13
11/30/2014,23
12/1/2014,10
12/2/2014,11
12/3/2014,7
12/4/2014,13
12/5/2014,13
12/6/2014,19
12/7/2014,17
12/8/2014,12
12/9/2014,5
12/10/2014,17
12/11/2014,9
12/12/2014,14
12/13/2014,22
12/14/2014,13
12/15/2014,9
12/16/2014,14
12/17/2014,12
12/18/2014,11
12/19/2014,10
12/20/2014,12
12/21/2014,21
12/22/2014,8
12/23/2014,7
12/24/2014,19
12/25/2014,10
12/26/2014,11
12/27/2014,11
12/28/2014,18
12/29/2014,11
12/30/2014,15
12/31/2014,12
1/1/2015,7
1/2/2015,18
1/3/2015,8
1/4/2015,16
1/5/2015,8
1/6/2015,11
1/7/2015,8
1/8/2015,11
1/9/2015,14
1/10/2015,20
1/11/2015,16
1/12/2015,11
1/13/2015,8
1/14/2015,14
1/15/2015,6
1/16/2015,10
1/17/2015,10
1/18/2015,11
1/19/2015,7
1/20/2015,9
1/21/2015,7
1/22/2015,15
1/23/2015,6
1/24/2015,15
1/25/2015,12
1/26/2015,9
1/27/2015,6
1/28/2015,10
1/29/2015,6
1/30/2015,13
1/31/2015,8
2/1/2015,13
2/2/2015,8
2/3/2015,11
2/4/2015,15
2/5/2015,10
2/6/2015,16
2/7/2015,11
2/8/2015,20
2/9/2015,12
2/10/2015,9
2/11/2015,13
2/12/2015,19
2/13/2015,13
2/14/2015,16
2/15/2015,14
2/16/2015,13
2/17/2015,6
2/18/2015,7
2/19/2015,8
2/20/2015,18
2/21/2015,21
2/22/2015,20
2/23/2015,11
2/24/2015,5
2/25/2015,15
2/26/2015,10
2/27/2015,6
2/28/2015,11
3/1/2015,17
3/2/2015,18
3/3/2015,17
3/4/2015,10
3/5/2015,17
3/6/2015,13
3/7/2015,14
3/8/2015,16
3/9/2015,9
3/10/2015,11
3/11/2015,13
3/12/2015,24
3/13/2015,17
3/14/2015,13
3/15/2015,16
3/16/2015,10
3/17/2015,7
3/18/2015,11
3/19/2015,14
3/20/2015,25
3/21/2015,18
3/22/2015,21
3/23/2015,16
3/24/2015,19
3/25/2015,13
3/26/2015,18
3/27/2015,16
3/28/2015,20
3/29/2015,12
3/30/2015,6
3/31/2015,22
4/1/2015,21
4/2/2015,16
4/3/2015,29
4/4/2015,21
4/5/2015,18
4/6/2015,15
4/7/2015,22
4/8/2015,21
4/9/2015,12
4/10/2015,15
4/11/2015,30
4/12/2015,25
4/13/2015,16
4/14/2015,21
4/15/2015,18
4/16/2015,19
4/17/2015,16
4/18/2015,22
4/19/2015,26
4/20/2015,16
4/21/2015,14
4/22/2015,9
4/23/2015,22
4/24/2015,16
4/25/2015,23
4/26/2015,23
4/27/2015,8
4/28/2015,27
4/29/2015,9
4/30/2015,21
5/1/2015,15
5/2/2015,23
5/3/2015,21
5/4/2015,22
5/5/2015,32
5/6/2015,18
5/7/2015,23
5/8/2015,11
5/9/2015,23
5/10/2015,19
5/11/2015,10
5/12/2015,20
5/13/2015,12
5/14/2015,19
5/15/2015,18
5/16/2015,15
5/17/2015,24
5/18/2015,13
5/19/2015,17
5/20/2015,20
5/21/2015,15
5/22/2015,21
5/23/2015,17
5/24/2015,20
5/25/2015,12
5/26/2015,24
5/27/2015,17
5/28/2015,18
5/29/2015,23
5/30/2015,24
5/31/2015,17
6/1/2015,20
6/2/2015,19
6/3/2015,26
6/4/2015,21
6/5/2015,19
6/6/2015,22
6/7/2015,24
6/8/2015,18
6/9/2015,17
6/10/2015,28
6/11/2015,17
6/12/2015,31
6/13/2015,23
6/14/2015,31
6/15/2015,18
6/16/2015,10
6/17/2015,30
6/18/2015,18
6/19/2015,23
6/20/2015,26
6/21/2015,32
6/22/2015,15
6/23/2015,23
6/24/2015,18
6/25/2015,17
6/26/2015,25
6/27/2015,20
6/28/2015,29
6/29/2015,16
6/30/2015,16
7/1/2015,23
7/2/2015,21
7/3/2015,22
7/4/2015,17
7/5/2015,23
7/6/2015,17
7/7/2015,14
7/8/2015,19
7/9/2015,31
7/10/2015,25
7/11/2015,20
7/12/2015,24
7/13/2015,17
7/14/2015,11
7/15/2015,16
7/16/2015,26
7/17/2015,25
7/18/2015,21
7/19/2015,27
7/20/2015,13
7/21/2015,18
7/22/2015,21
7/23/2015,18
7/24/2015,20
7/25/2015,26
7/26/2015,27
7/27/2015,15
7/28/2015,18
7/29/2015,16
7/30/2015,28
7/31/2015,8
8/1/2015,15
8/2/2015,26
8/3/2015,17
8/4/2015,15
8/5/2015,14
8/6/2015,20
8/7/2015,16
8/8/2015,26
8/9/2015,27
8/10/2015,19
8/11/2015,20
8/12/2015,22
8/13/2015,22
8/14/2015,21
8/15/2015,15
8/16/2015,23
8/17/2015,13
8/18/2015,14
8/19/2015,25
8/20/2015,19
8/21/2015,19
8/22/2015,24
8/23/2015,20
8/24/2015,15
8/25/2015,16
8/26/2015,13
8/27/2015,23
8/28/2015,19
8/29/2015,23
8/30/2015,22
8/31/2015,26
9/1/2015,16
9/2/2015,18
9/3/2015,25
9/4/2015,19
9/5/2015,22
9/6/2015,20
9/7/2015,11
9/8/2015,8
9/9/2015,8
9/10/2015,18
9/11/2015,23
9/12/2015,16
9/13/2015,19
9/14/2015,22
9/15/2015,20
9/16/2015,13
9/17/2015,13
9/18/2015,22
9/19/2015,25
9/20/2015,16
9/21/2015,11
9/22/2015,22
9/23/2015,20
9/24/2015,19
9/25/2015,13
9/26/2015,20
9/27/2015,33
9/28/2015,13
9/29/2015,15
9/30/2015,13
10/1/2015,10
10/2/2015,18
10/3/2015,22
10/4/2015,11
10/5/2015,10
10/6/2015,14
10/7/2015,12
10/8/2015,11
10/9/2015,13
10/10/2015,12
10/11/2015,10
10/12/2015,12
10/13/2015,17
10/14/2015,11
10/15/2015,15
10/16/2015,15
10/17/2015,23
10/18/2015,16
10/19/2015,12
10/20/2015,17
10/21/2015,8
10/22/2015,31
10/23/2015,11
10/24/2015,25
10/25/2015,13
10/26/2015,16
10/27/2015,14
10/28/2015,15
10/29/2015,10
10/30/2015,21
10/31/2015,25
11/1/2015,17
11/2/2015,15
11/3/2015,18
11/4/2015,20
11/5/2015,13
11/6/2015,24
11/7/2015,23
11/8/2015,22
11/9/2015,9
11/10/2015,11
11/11/2015,14
11/12/2015,24
11/13/2015,15
11/14/2015,20
11/15/2015,21
11/16/2015,15
11/17/2015,17
11/18/2015,15
11/19/2015,14
11/20/2015,16
11/21/2015,29
11/22/2015,25
11/23/2015,22
11/24/2015,14
11/25/2015,18
11/26/2015,21
11/27/2015,20
11/28/2015,25
11/29/2015,22
11/30/2015,11
12/1/2015,10
12/2/2015,7
12/3/2015,12
12/4/2015,19
12/5/2015,11
12/6/2015,14
12/7/2015,10
12/8/2015,11
12/9/2015,18
12/10/2015,10
12/11/2015,19
12/12/2015,19
12/13/2015,15
12/14/2015,7
12/15/2015,8
12/16/2015,11
12/17/2015,10
12/18/2015,15
12/19/2015,15
12/20/2015,11
12/21/2015,17
12/22/2015,7
12/23/2015,6
12/24/2015,18
12/25/2015,15
12/26/2015,15
12/27/2015,15
12/28/2015,7
12/29/2015,12
12/30/2015,16
12/31/2015,8
1/1/2016,13
1/2/2016,14
1/3/2016,17
1/4/2016,11
1/5/2016,12
1/6/2016,13
1/7/2016,9
1/8/2016,8
1/9/2016,14
1/10/2016,13
1/11/2016,7
1/12/2016,9
1/13/2016,9
1/14/2016,18
1/15/2016,15
1/16/2016,8
1/17/2016,13
1/18/2016,8
1/19/2016,12
1/20/2016,16
1/21/2016,7
1/22/2016,12
1/23/2016,16
1/24/2016,11
1/25/2016,8
1/26/2016,7
1/27/2016,8
1/28/2016,9
1/29/2016,17
1/30/2016,15
1/31/2016,6
2/1/2016,11
2/2/2016,13
2/3/2016,17
2/4/2016,22
2/5/2016,10
2/6/2016,13
2/7/2016,10
2/8/2016,11
2/9/2016,12
2/10/2016,13
2/11/2016,8
2/12/2016,11
2/13/2016,17
2/14/2016,18
2/15/2016,9
2/16/2016,12
2/17/2016,11
2/18/2016,13
2/19/2016,20
2/20/2016,16
2/21/2016,18
2/22/2016,12
2/23/2016,12
2/24/2016,10
2/25/2016,17
2/26/2016,12
2/27/2016,25
2/28/2016,18
2/29/2016,8
3/1/2016,17
3/2/2016,11
3/3/2016,22
3/4/2016,19
3/5/2016,17
3/6/2016,15
3/7/2016,16
3/8/2016,13
3/9/2016,19
3/10/2016,8
3/11/2016,20
3/12/2016,16
3/13/2016,24
3/14/2016,12
3/15/2016,19
3/16/2016,26
3/17/2016,13
3/18/2016,21
3/19/2016,19
3/20/2016,18
3/21/2016,11
3/22/2016,15
3/23/2016,19
3/24/2016,13
3/25/2016,26
3/26/2016,26
3/27/2016,22
3/28/2016,11
3/29/2016,15
3/30/2016,19
3/31/2016,8
4/1/2016,22
4/2/2016,22
4/3/2016,31
4/4/2016,18
4/5/2016,23
4/6/2016,19
4/7/2016,18
4/8/2016,17
4/9/2016,27
4/10/2016,20
4/11/2016,11
4/12/2016,8
4/13/2016,17
4/14/2016,21
4/15/2016,21
4/16/2016,27
4/17/2016,19
4/18/2016,10
4/19/2016,20
4/20/2016,26
4/21/2016,17
4/22/2016,21
4/23/2016,22
4/24/2016,22
4/25/2016,17
4/26/2016,21
4/27/2016,17
4/28/2016,17
4/29/2016,19
4/30/2016,17
5/1/2016,22
5/2/2016,9
5/3/2016,24
5/4/2016,18
5/5/2016,16
5/6/2016,16
5/7/2016,17
5/8/2016,21
5/9/2016,11
5/10/2016,16
5/11/2016,18
5/12/2016,19
5/13/2016,12
5/14/2016,29
5/15/2016,24
5/16/2016,20
5/17/2016,10
5/18/2016,13
5/19/2016,21
5/20/2016,18
5/21/2016,23
5/22/2016,33
5/23/2016,12
5/24/2016,18
5/25/2016,21
5/26/2016,15
5/27/2016,20
5/28/2016,23
5/29/2016,17
5/30/2016,15
5/31/2016,12
6/1/2016,20
6/2/2016,24
6/3/2016,15
6/4/2016,22
6/5/2016,37
6/6/2016,17
6/7/2016,29
6/8/2016,11
6/9/2016,24
6/10/2016,32
6/11/2016,20
6/12/2016,31
6/13/2016,15
6/14/2016,17
6/15/2016,25
6/16/2016,23
6/17/2016,24
6/18/2016,17
6/19/2016,32
6/20/2016,18
6/21/2016,15
6/22/2016,17
6/23/2016,26
6/24/2016,25
6/25/2016,20
6/26/2016,24
6/27/2016,18
6/28/2016,20
6/29/2016,22
6/30/2016,25
7/1/2016,22
7/2/2016,26
7/3/2016,35
7/4/2016,27
7/5/2016,34
7/6/2016,25
7/7/2016,23
7/8/2016,35
7/9/2016,28
7/10/2016,23
7/11/2016,20
7/12/2016,24
7/13/2016,17
7/14/2016,24
7/15/2016,26
7/16/2016,24
7/17/2016,25
7/18/2016,21
7/19/2016,17
7/20/2016,22
7/21/2016,22
7/22/2016,19
7/23/2016,31
7/24/2016,31
7/25/2016,9
7/26/2016,19
7/27/2016,19
7/28/2016,25
7/29/2016,17
7/30/2016,16
7/31/2016,25
8/1/2016,16
8/2/2016,21
8/3/2016,19
8/4/2016,23
8/5/2016,22
8/6/2016,17
8/7/2016,25
8/8/2016,23
8/9/2016,13
8/10/2016,17
8/11/2016,23
8/12/2016,22
8/13/2016,26
8/14/2016,29
8/15/2016,20
8/16/2016,24
8/17/2016,16
8/18/2016,26
8/19/2016,14
8/20/2016,21
8/21/2016,25
8/22/2016,12
8/23/2016,22
8/24/2016,17
8/25/2016,24
8/26/2016,22
8/27/2016,20
8/28/2016,22
8/29/2016,27
8/30/2016,18
8/31/2016,26
9/1/2016,25
9/2/2016,27
9/3/2016,22
9/4/2016,22
9/5/2016,16
9/6/2016,14
9/7/2016,16
9/8/2016,21
9/9/2016,17
9/10/2016,17
9/11/2016,22
9/12/2016,23
9/13/2016,16
9/14/2016,12
9/15/2016,16
9/16/2016,19
9/17/2016,16
9/18/2016,24
9/19/2016,14
9/20/2016,31
9/21/2016,17
9/22/2016,26
9/23/2016,17
9/24/2016,19
9/25/2016,18
9/26/2016,22
9/27/2016,20
9/28/2016,12
9/29/2016,13
9/30/2016,21
10/1/2016,25
10/2/2016,20
10/3/2016,12
10/4/2016,9
10/5/2016,18
10/6/2016,18
10/7/2016,20
10/8/2016,16
10/9/2016,12
10/10/2016,14
10/11/2016,21
10/12/2016,15
10/13/2016,17
10/14/2016,15
10/15/2016,21
10/16/2016,18
10/17/2016,18
10/18/2016,12
10/19/2016,9
10/20/2016,12
10/21/2016,25
10/22/2016,17
10/23/2016,17
10/24/2016,15
10/25/2016,19
10/26/2016,12
10/27/2016,26
10/28/2016,23
10/29/2016,19
10/30/2016,25
10/31/2016,10
11/1/2016,13
11/2/2016,19
11/3/2016,18
11/4/2016,16
11/5/2016,21
11/6/2016,16
11/7/2016,17
11/8/2016,13
11/9/2016,19
11/10/2016,25
11/11/2016,25
11/12/2016,24
11/13/2016,19
11/14/2016,19
11/15/2016,22
11/16/2016,23
11/17/2016,12
11/18/2016,22
11/19/2016,24
11/20/2016,19
11/21/2016,16
11/22/2016,18
11/23/2016,12
11/24/2016,16
11/25/2016,16
11/26/2016,27
11/27/2016,21
11/28/2016,9
11/29/2016,23
11/30/2016,19
12/1/2016,18
12/2/2016,27
12/3/2016,23
12/4/2016,22
12/5/2016,9
12/6/2016,16
12/7/2016,9
12/8/2016,13
12/9/2016,10
12/10/2016,15
12/11/2016,15
12/12/2016,13
12/13/2016,22
12/14/2016,13
12/15/2016,12
12/16/2016,13
12/17/2016,28
12/18/2016,16
12/19/2016,14
12/20/2016,11
12/21/2016,10
12/22/2016,11
12/23/2016,14
12/24/2016,16
12/25/2016,16
12/26/2016,7
12/27/2016,14
12/28/2016,12
12/29/2016,18
12/30/2016,15
12/31/2016,15
1/1/2017,18
1/2/2017,10
1/3/2017,7
1/4/2017,11
1/5/2017,9
1/6/2017,18
1/7/2017,12
1/8/2017,12
1/9/2017,13
1/10/2017,14
1/11/2017,10
1/12/2017,17
1/13/2017,12
1/14/2017,19
1/15/2017,17
1/16/2017,13
1/17/2017,10
1/18/2017,10
1/19/2017,15
1/20/2017,13
1/21/2017,18
1/22/2017,21
1/23/2017,11
1/24/2017,11
1/25/2017,16
1/26/2017,10
1/27/2017,19
1/28/2017,18
1/29/2017,25
1/30/2017,9
1/31/2017,9
2/1/2017,14
2/2/2017,9
2/3/2017,14
2/4/2017,14
2/5/2017,16
2/6/2017,8
2/7/2017,13
2/8/2017,16
2/9/2017,13
2/10/2017,15
2/11/2017,21
2/12/2017,13
2/13/2017,9
2/14/2017,17
2/15/2017,13
2/16/2017,13
2/17/2017,15
2/18/2017,18
2/19/2017,21
2/20/2017,15
2/21/2017,12
2/22/2017,8
2/23/2017,10
2/24/2017,15
2/25/2017,14
2/26/2017,13
2/27/2017,9
2/28/2017,16
3/1/2017,12
3/2/2017,20
3/3/2017,15
3/4/2017,18
3/5/2017,22
3/6/2017,12
3/7/2017,7
3/8/2017,14
3/9/2017,16
3/10/2017,21
3/11/2017,16
3/12/2017,15
3/13/2017,16
3/14/2017,14
3/15/2017,10
3/16/2017,12
3/17/2017,17
3/18/2017,19
3/19/2017,20
3/20/2017,18
3/21/2017,12
3/22/2017,13
3/23/2017,20
3/24/2017,23
3/25/2017,26
3/26/2017,20
3/27/2017,14
3/28/2017,18
3/29/2017,18
3/30/2017,25
3/31/2017,18
4/1/2017,21
4/2/2017,33
4/3/2017,14
4/4/2017,14
4/5/2017,14
4/6/2017,15
4/7/2017,21
4/8/2017,19
4/9/2017,21
4/10/2017,16
4/11/2017,21
4/12/2017,16
4/13/2017,16
4/14/2017,23
4/15/2017,21
4/16/2017,19
4/17/2017,15
4/18/2017,18
4/19/2017,15
4/20/2017,18
4/21/2017,13
4/22/2017,27
4/23/2017,24
4/24/2017,11
4/25/2017,18
4/26/2017,18
4/27/2017,19
4/28/2017,16
4/29/2017,21
4/30/2017,25
5/1/2017,17
5/2/2017,20
5/3/2017,19
5/4/2017,24
5/5/2017,25
5/6/2017,21
5/7/2017,30
5/8/2017,23
5/9/2017,15
5/10/2017,19
5/11/2017,18
5/12/2017,23
5/13/2017,29
5/14/2017,21
5/15/2017,22
5/16/2017,15
5/17/2017,24
5/18/2017,24
5/19/2017,17
5/20/2017,18
5/21/2017,22
5/22/2017,21
5/23/2017,24
5/24/2017,20
5/25/2017,23
5/26/2017,17
5/27/2017,23
5/28/2017,30
5/29/2017,10
5/30/2017,24
5/31/2017,19
6/1/2017,27
6/2/2017,20
6/3/2017,28
6/4/2017,21
6/5/2017,21
6/6/2017,15
6/7/2017,17
6/8/2017,25
6/9/2017,26
6/10/2017,26
6/11/2017,33
6/12/2017,15
6/13/2017,30
6/14/2017,21
6/15/2017,33
6/16/2017,24
6/17/2017,23
6/18/2017,27
6/19/2017,16
6/20/2017,21
6/21/2017,24
6/22/2017,20
6/23/2017,23
6/24/2017,24
6/25/2017,20
6/26/2017,15
6/27/2017,24
6/28/2017,27
6/29/2017,22
6/30/2017,24
7/1/2017,21
7/2/2017,19
7/3/2017,21
7/4/2017,29
7/5/2017,24
7/6/2017,18
7/7/2017,24
7/8/2017,23
7/9/2017,27
7/10/2017,19
7/11/2017,29
7/12/2017,22
7/13/2017,20
7/14/2017,24
7/15/2017,24
7/16/2017,22
7/17/2017,15
7/18/2017,19
7/19/2017,22
7/20/2017,20
7/21/2017,25
7/22/2017,24
7/23/2017,26
7/24/2017,23
7/25/2017,23
7/26/2017,24
7/27/2017,18
7/28/2017,27
7/29/2017,27
7/30/2017,24
7/31/2017,19
8/1/2017,19
8/2/2017,20
8/3/2017,23
8/4/2017,26
8/5/2017,22
8/6/2017,23
8/7/2017,18
8/8/2017,27
8/9/2017,22
8/10/2017,20
8/11/2017,19
8/12/2017,21
8/13/2017,20
8/14/2017,20
8/15/2017,24
8/16/2017,20
8/17/2017,17
8/18/2017,16
8/19/2017,23
8/20/2017,26
8/21/2017,17
8/22/2017,18
8/23/2017,18
8/24/2017,17
8/25/2017,24
8/26/2017,26
8/27/2017,22
8/28/2017,14
8/29/2017,22
8/30/2017,22
8/31/2017,16
9/1/2017,20
9/2/2017,15
9/3/2017,24
9/4/2017,14
9/5/2017,16
9/6/2017,18
9/7/2017,22
9/8/2017,24
9/9/2017,26
9/10/2017,18
9/11/2017,16
9/12/2017,15
9/13/2017,15
9/14/2017,15
9/15/2017,23
9/16/2017,21
9/17/2017,23
9/18/2017,16
9/19/2017,20
9/20/2017,23
9/21/2017,28
9/22/2017,10
9/23/2017,18
9/24/2017,21
9/25/2017,18
9/26/2017,19
9/27/2017,7
9/28/2017,25
9/29/2017,32
9/30/2017,17
10/1/2017,21
10/2/2017,18
10/3/2017,13
10/4/2017,18
10/5/2017,21
10/6/2017,19
10/7/2017,24
10/8/2017,22
10/9/2017,13
10/10/2017,16
10/11/2017,20
10/12/2017,15
10/13/2017,24
10/14/2017,29
10/15/2017,23
10/16/2017,9
10/17/2017,14
10/18/2017,15
10/19/2017,21
10/20/2017,17
10/21/2017,17
10/22/2017,14
10/23/2017,19
10/24/2017,16
10/25/2017,16
10/26/2017,25
10/27/2017,15
10/28/2017,21
10/29/2017,15
10/30/2017,13
10/31/2017,20
11/1/2017,21
11/2/2017,27
11/3/2017,20
11/4/2017,20
11/5/2017,21
11/6/2017,10
11/7/2017,21
11/8/2017,15
11/9/2017,18
11/10/2017,20
11/11/2017,25
11/12/2017,24
11/13/2017,21
11/14/2017,31
11/15/2017,17
11/16/2017,22
11/17/2017,21
11/18/2017,22
11/19/2017,26
11/20/2017,9
11/21/2017,11
11/22/2017,20
11/23/2017,20
11/24/2017,23
11/25/2017,22
11/26/2017,24
11/27/2017,11
11/28/2017,10
11/29/2017,20
11/30/2017,21
12/1/2017,11
12/2/2017,18
12/3/2017,15
12/4/2017,14
12/5/2017,16
12/6/2017,10
12/7/2017,6
12/8/2017,11
12/9/2017,14
12/10/2017,24
12/11/2017,9
12/12/2017,13
12/13/2017,11
12/14/2017,10
12/15/2017,15
12/16/2017,23
12/17/2017,14
12/18/2017,15
12/19/2017,16
12/20/2017,7
12/21/2017,13
12/22/2017,13
12/23/2017,13
12/24/2017,21
12/25/2017,10
12/26/2017,14
12/27/2017,14
12/28/2017,8
12/29/2017,16
12/30/2017,10
12/31/2017,19
1/1/2013,7
1/2/2013,4
1/3/2013,8
1/4/2013,7
1/5/2013,8
1/6/2013,10
1/7/2013,6
1/8/2013,6
1/9/2013,3
1/10/2013,7
1/11/2013,8
1/12/2013,9
1/13/2013,8
1/14/2013,7
1/15/2013,13
1/16/2013,8
1/17/2013,9
1/18/2013,5
1/19/2013,8
1/20/2013,13
1/21/2013,7
1/22/2013,4
1/23/2013,11
1/24/2013,8
1/25/2013,6
1/26/2013,15
1/27/2013,12
1/28/2013,12
1/29/2013,9
1/30/2013,8
1/31/2013,10
2/1/2013,12
2/2/2013,12
2/3/2013,13
2/4/2013,10
2/5/2013,10
2/6/2013,6
2/7/2013,11
2/8/2013,10
2/9/2013,14
2/10/2013,17
2/11/2013,3
2/12/2013,13
2/13/2013,8
2/14/2013,10
2/15/2013,5
2/16/2013,16
2/17/2013,16
2/18/2013,11
2/19/2013,11
2/20/2013,11
2/21/2013,11
2/22/2013,11
2/23/2013,13
2/24/2013,21
2/25/2013,7
2/26/2013,7
2/27/2013,7
2/28/2013,9
3/1/2013,11
3/2/2013,19
3/3/2013,12
3/4/2013,10
3/5/2013,13
3/6/2013,15
3/7/2013,16
3/8/2013,7
3/9/2013,17
3/10/2013,14
3/11/2013,9
3/12/2013,12
3/13/2013,18
3/14/2013,15
3/15/2013,13
3/16/2013,13
3/17/2013,16
3/18/2013,12
3/19/2013,14
3/20/2013,11
3/21/2013,9
3/22/2013,10
3/23/2013,12
3/24/2013,8
3/25/2013,8
3/26/2013,13
3/27/2013,7
3/28/2013,14
3/29/2013,14
3/30/2013,11
3/31/2013,16
4/1/2013,6
4/2/2013,13
4/3/2013,15
4/4/2013,21
4/5/2013,10
4/6/2013,14
4/7/2013,17
4/8/2013,9
4/9/2013,15
4/10/2013,13
4/11/2013,22
4/12/2013,21
4/13/2013,16
4/14/2013,21
4/15/2013,7
4/16/2013,13
4/17/2013,16
4/18/2013,12
4/19/2013,27
4/20/2013,18
4/21/2013,20
4/22/2013,7
4/23/2013,10
4/24/2013,8
4/25/2013,12
4/26/2013,17
4/27/2013,16
4/28/2013,23
4/29/2013,12
4/30/2013,11
5/1/2013,10
5/2/2013,16
5/3/2013,6
5/4/2013,14
5/5/2013,10
5/6/2013,13
5/7/2013,14
5/8/2013,16
5/9/2013,12
5/10/2013,12
5/11/2013,14
5/12/2013,18
5/13/2013,15
5/14/2013,10
5/15/2013,16
5/16/2013,9
5/17/2013,13
5/18/2013,15
5/19/2013,21
5/20/2013,10
5/21/2013,14
5/22/2013,10
5/23/2013,9
5/24/2013,10
5/25/2013,17
5/26/2013,21
5/27/2013,8
5/28/2013,14
5/29/2013,9
5/30/2013,10
5/31/2013,13
6/1/2013,22
6/2/2013,23
6/3/2013,12
6/4/2013,13
6/5/2013,19
6/6/2013,6
6/7/2013,11
6/8/2013,16
6/9/2013,15
6/10/2013,11
6/11/2013,16
6/12/2013,16
6/13/2013,21
6/14/2013,12
6/15/2013,16
6/16/2013,10
6/17/2013,14
6/18/2013,15
6/19/2013,24
6/20/2013,19
6/21/2013,19
6/22/2013,19
6/23/2013,19
6/24/2013,11
6/25/2013,13
6/26/2013,10
6/27/2013,16
6/28/2013,22
6/29/2013,21
6/30/2013,20
7/1/2013,10
7/2/2013,13
7/3/2013,15
7/4/2013,14
7/5/2013,19
7/6/2013,14
7/7/2013,21
7/8/2013,13
7/9/2013,9
7/10/2013,12
7/11/2013,14
7/12/2013,20
7/13/2013,20
7/14/2013,19
7/15/2013,15
7/16/2013,12
7/17/2013,21
7/18/2013,13
7/19/2013,14
7/20/2013,12
7/21/2013,12
7/22/2013,10
7/23/2013,14
7/24/2013,16
7/25/2013,11
7/26/2013,20
7/27/2013,20
7/28/2013,22
7/29/2013,13
7/30/2013,10
7/31/2013,14
8/1/2013,15
8/2/2013,14
8/3/2013,18
8/4/2013,20
8/5/2013,12
8/6/2013,11
8/7/2013,13
8/8/2013,12
8/9/2013,8
8/10/2013,18
8/11/2013,18
8/12/2013,15
8/13/2013,10
8/14/2013,9
8/15/2013,16
8/16/2013,14
8/17/2013,16
8/18/2013,13
8/19/2013,16
8/20/2013,12
8/21/2013,15
8/22/2013,19
8/23/2013,20
8/24/2013,19
8/25/2013,20
8/26/2013,16
8/27/2013,11
8/28/2013,17
8/29/2013,15
8/30/2013,20
8/31/2013,17
9/1/2013,16
9/2/2013,10
9/3/2013,20
9/4/2013,16
9/5/2013,8
9/6/2013,15
9/7/2013,11
9/8/2013,18
9/9/2013,9
9/10/2013,15
9/11/2013,11
9/12/2013,20
9/13/2013,11
9/14/2013,13
9/15/2013,20
9/16/2013,8
9/17/2013,7
9/18/2013,8
9/19/2013,16
9/20/2013,8
9/21/2013,14
9/22/2013,16
9/23/2013,12
9/24/2013,8
9/25/2013,15
9/26/2013,12
9/27/2013,15
9/28/2013,17
9/29/2013,14
9/30/2013,11
10/1/2013,10
10/2/2013,9
10/3/2013,10
10/4/2013,14
10/5/2013,17
10/6/2013,10
10/7/2013,9
10/8/2013,12
10/9/2013,14
10/10/2013,20
10/11/2013,6
10/12/2013,16
10/13/2013,18
10/14/2013,9
10/15/2013,10
10/16/2013,14
10/17/2013,14
10/18/2013,9
10/19/2013,15
10/20/2013,12
10/21/2013,6
10/22/2013,17
10/23/2013,13
10/24/2013,12
10/25/2013,5
10/26/2013,17
10/27/2013,14
10/28/2013,7
10/29/2013,4
10/30/2013,16
10/31/2013,10
11/1/2013,16
11/2/2013,14
11/3/2013,21
11/4/2013,15
11/5/2013,10
11/6/2013,15
11/7/2013,17
11/8/2013,22
11/9/2013,11
11/10/2013,20
11/11/2013,5
11/12/2013,10
11/13/2013,8
11/14/2013,15
11/15/2013,18
11/16/2013,12
11/17/2013,8
11/18/2013,9
11/19/2013,13
11/20/2013,11
11/21/2013,11
11/22/2013,18
11/23/2013,19
11/24/2013,18
11/25/2013,12
11/26/2013,10
11/27/2013,16
11/28/2013,16
11/29/2013,11
11/30/2013,14
12/1/2013,16
12/2/2013,5
12/3/2013,6
12/4/2013,9
12/5/2013,15
12/6/2013,16
12/7/2013,13
12/8/2013,14
12/9/2013,4
12/10/2013,8
12/11/2013,4
12/12/2013,8
12/13/2013,13
12/14/2013,15
12/15/2013,9
12/16/2013,11
12/17/2013,8
12/18/2013,18
12/19/2013,3
12/20/2013,22
12/21/2013,7
12/22/2013,11
12/23/2013,9
12/24/2013,9
12/25/2013,5
