date,item,sales
2014-12-19,2,38
2014-12-20,2,44
2014-12-21,2,40
2014-12-22,2,27
2014-12-23,2,44
2014-12-24,2,36
2014-12-25,2,36
2014-12-26,2,41
2014-12-27,2,52
2014-12-28,2,42
2014-12-29,2,32
2014-12-30,2,37
2014-12-31,2,46
2015-01-01,2,36
2015-01-02,2,45
2015-01-03,2,41
2015-01-04,2,49
2015-01-05,2,25
2015-01-06,2,27
2015-01-07,2,26
2015-01-08,2,42
2015-01-09,2,39
2015-01-10,2,32
2015-01-11,2,43
2015-01-12,2,17
2015-01-13,2,32
2015-01-14,2,27
2015-01-15,2,34
2015-01-16,2,39
2015-01-17,2,44
2015-01-18,2,33
2015-01-19,2,30
2015-01-20,2,39
2015-01-21,2,41
2015-01-22,2,34
2015-01-23,2,36
2015-01-24,2,47
2015-01-25,2,49
2015-01-26,2,30
2015-01-27,2,36
2015-01-28,2,29
2015-01-29,2,38
2015-01-30,2,34
2015-01-31,2,40
2015-02-01,2,55
2015-02-02,2,33
2015-02-03,2,36
2015-02-04,2,28
2015-02-05,2,38
2015-02-06,2,44
2015-02-07,2,40
2015-02-08,2,50
2015-02-09,2,37
2015-02-10,2,46
2015-02-11,2,34
2015-02-12,2,43
2015-02-13,2,47
2015-02-14,2,45
2015-02-15,2,53
2015-02-16,2,26
2015-02-17,2,47
2015-02-18,2,39
2015-02-19,2,43
2015-02-20,2,30
2015-02-21,2,50
2015-02-22,2,53
2015-02-23,2,33
2015-02-24,2,41
2015-02-25,2,32
2015-02-26,2,39
2015-02-27,2,54
2015-02-28,2,41
2015-03-01,2,57
2015-03-02,2,33
2015-03-03,2,32
2015-03-04,2,39
2015-03-05,2,61
2015-03-06,2,64
2015-03-07,2,65
2015-03-08,2,61
2015-03-09,2,50
2015-03-10,2,55
2015-03-11,2,45
2015-03-12,2,46
2015-03-13,2,50
2015-03-14,2,63
2015-03-15,2,58
2015-03-16,2,48
2015-03-17,2,39
2015-03-18,2,44
2015-03-19,2,33
2015-03-20,2,61
2015-03-21,2,41
2015-03-22,2,60
2015-03-23,2,45
2015-03-24,2,42
2015-03-25,2,46
2015-03-26,2,42
2015-03-27,2,61
2015-03-28,2,65
2015-03-29,2,55
2015-03-30,2,32
2015-03-31,2,43
2015-04-01,2,48
2015-04-02,2,60
2015-04-03,2,47
2015-04-04,2,64
2015-04-05,2,79
2015-04-06,2,55
2015-04-07,2,51
2015-04-08,2,53
2015-04-09,2,61
2015-04-10,2,53
2015-04-11,2,69
2015-04-12,2,61
2015-04-13,2,39
2015-04-14,2,43
2015-04-15,2,41
2015-04-16,2,69
2015-04-17,2,58
2015-04-18,2,60
2015-04-19,2,65
2015-04-20,2,41
2015-04-21,2,56
2015-04-22,2,49
2015-04-23,2,67
2015-04-24,2,61
2015-04-25,2,70
2015-04-26,2,66
2015-04-27,2,40
2015-04-28,2,57
2015-04-29,2,53
2015-04-30,2,64
2015-05-01,2,62
2015-05-02,2,77
2015-05-03,2,85
2015-05-04,2,51
2015-05-05,2,50
2015-05-06,2,60
2015-05-07,2,69
2015-05-08,2,60
2015-05-09,2,61
2015-05-10,2,78
2015-05-11,2,57
2015-05-12,2,57
2015-05-13,2,58
2015-05-14,2,61
2015-05-15,2,59
2015-05-16,2,77
2015-05-17,2,61
2015-05-18,2,50
2015-05-19,2,58
2015-05-20,2,48
2015-05-21,2,60
2015-05-22,2,68
2015-05-23,2,65
2015-05-24,2,81
2015-05-25,2,44
2015-05-26,2,66
2015-05-27,2,57
2015-05-28,2,72
2015-05-29,2,45
2015-05-30,2,65
2015-05-31,2,79
2015-06-01,2,49
2015-06-02,2,55
2015-06-03,2,56
2015-06-04,2,66
2015-06-05,2,65
2015-06-06,2,82
2015-06-07,2,76
2015-06-08,2,44
2015-06-09,2,62
2015-06-10,2,61
2015-06-11,2,38
2015-06-12,2,55
2015-06-13,2,71
2015-06-14,2,76
2015-06-15,2,45
2015-06-16,2,46
2015-06-17,2,78
2015-06-18,2,53
2015-06-19,2,68
2015-06-20,2,71
2015-06-21,2,69
2015-06-22,2,60
2015-06-23,2,50
2015-06-24,2,65
2015-06-25,2,52
2015-06-26,2,48
2015-06-27,2,55
2015-06-28,2,74
2015-06-29,2,67
2015-06-30,2,71
2015-07-01,2,48
2015-07-02,2,65
2015-07-03,2,62
2015-07-04,2,90
2015-07-05,2,84
2015-07-06,2,43
2015-07-07,2,62
2015-07-08,2,57
2015-07-09,2,74
2015-07-10,2,60
2015-07-11,2,67
2015-07-12,2,59
2015-07-13,2,53
2015-07-14,2,54
2015-07-15,2,72
2015-07-16,2,62
2015-07-17,2,76
2015-07-18,2,71
2015-07-19,2,76
2015-07-20,2,41
2015-07-21,2,60
2015-07-22,2,57
2015-07-23,2,44
2015-07-24,2,68
2015-07-25,2,72
2015-07-26,2,65
2015-07-27,2,47
2015-07-28,2,67
2015-07-29,2,53
2015-07-30,2,78
2015-07-31,2,80
2015-08-01,2,64
2015-08-02,2,82
2015-08-03,2,44
2015-08-04,2,58
2015-08-05,2,54
2015-08-06,2,65
2015-08-07,2,74
2015-08-08,2,58
2015-08-09,2,69
2015-08-10,2,45
2015-08-11,2,56
2015-08-12,2,59
2015-08-13,2,63
2015-08-14,2,70
2015-08-15,2,67
2015-08-16,2,66
2015-08-17,2,54
2015-08-18,2,50
2015-08-19,2,62
2015-08-20,2,48
2015-08-21,2,76
2015-08-22,2,75
2015-08-23,2,73
2015-08-24,2,46
2015-08-25,2,54
2015-08-26,2,66
2015-08-27,2,68
2015-08-28,2,73
2015-08-29,2,63
2015-08-30,2,66
2015-08-31,2,47
2015-09-01,2,54
2015-09-02,2,55
2015-09-03,2,49
2015-09-04,2,58
2015-09-05,2,65
2015-09-06,2,67
2015-09-07,2,46
2015-09-08,2,37
2015-09-09,2,44
2015-09-10,2,53
2015-09-11,2,63
2015-09-12,2,74
2015-09-13,2,64
2015-09-14,2,37
2015-09-15,2,42
2015-09-16,2,55
2015-09-17,2,47
2015-09-18,2,68
2015-09-19,2,61
2015-09-20,2,44
2015-09-21,2,43
2015-09-22,2,55
2015-09-23,2,48
2015-09-24,2,50
2015-09-25,2,50
2015-09-26,2,68
2015-09-27,2,67
2015-09-28,2,46
2015-09-29,2,51
2015-09-30,2,64
2015-10-01,2,47
2015-10-02,2,53
2015-10-03,2,66
2015-10-04,2,64
2015-10-05,2,48
2015-10-06,2,39
2015-10-07,2,42
2015-10-08,2,45
2015-10-09,2,56
2015-10-10,2,46
2015-10-11,2,81
2015-10-12,2,38
2015-10-13,2,46
2015-10-14,2,40
2015-10-15,2,59
2015-10-16,2,55
2015-10-17,2,69
2015-10-18,2,71
2015-10-19,2,45
2015-10-20,2,54
2015-10-21,2,46
2015-10-22,2,68
2015-10-23,2,46
2015-10-24,2,62
2015-10-25,2,55
2015-10-26,2,36
2015-10-27,2,50
2015-10-28,2,35
2015-10-29,2,44
2015-10-30,2,59
2015-10-31,2,57
2015-11-01,2,68
2015-11-02,2,42
2015-11-03,2,56
2015-11-04,2,65
2015-11-05,2,54
2015-11-06,2,67
2015-11-07,2,55
2015-11-08,2,68
2015-11-09,2,35
2015-11-10,2,53
2015-11-11,2,58
2015-11-12,2,55
2015-11-13,2,54
2015-11-14,2,51
2015-11-15,2,68
2015-11-16,2,47
2015-11-17,2,52
2015-11-18,2,62
2015-11-19,2,67
2015-11-20,2,51
2015-11-21,2,54
2015-11-22,2,66
2015-11-23,2,44
2015-11-24,2,53
2015-11-25,2,50
2015-11-26,2,60
2015-11-27,2,55
2015-11-28,2,69
2015-11-29,2,62
2015-11-30,2,39
2015-12-01,2,42
2015-12-02,2,32
2015-12-03,2,43
2015-12-04,2,42
2015-12-05,2,50
2015-12-06,2,54
2015-12-07,2,34
2015-12-08,2,38
2015-12-09,2,33
2015-12-10,2,43
2015-12-11,2,37
2015-12-12,2,38
2015-12-13,2,46
2015-12-14,2,23
2015-12-15,2,36
2015-12-16,2,42
2015-12-17,2,37
2015-12-18,2,36
2015-12-19,2,48
2015-12-20,2,47
2015-12-21,2,33
2015-12-22,2,22
2015-12-23,2,41
2015-12-24,2,31
2015-12-25,2,37
2015-12-26,2,59
2015-12-27,2,55
2015-12-28,2,35
2015-12-29,2,43
2015-12-30,2,34
2015-12-31,2,36
2016-01-01,2,32
2016-01-02,2,43
2016-01-03,2,47
2016-01-04,2,22
2016-01-05,2,34
2016-01-06,2,38
2016-01-07,2,45
2016-01-08,2,34
2016-01-09,2,52
2016-01-10,2,44
2016-01-11,2,33
2016-01-12,2,52
2016-01-13,2,36
2016-01-14,2,45
2016-01-15,2,48
2016-01-16,2,35
2016-01-17,2,54
2016-01-18,2,30
2016-01-19,2,23
2016-01-20,2,41
2016-01-21,2,48
2016-01-22,2,48
2016-01-23,2,48
2016-01-24,2,48
2016-01-25,2,38
2016-01-26,2,38
2016-01-27,2,31
2016-01-28,2,35
2016-01-29,2,40
2016-01-30,2,42
2016-01-31,2,44
2016-02-01,2,53
2016-02-02,2,34
2016-02-03,2,52
2016-02-04,2,45
2016-02-05,2,49
2016-02-06,2,48
2016-02-07,2,55
2016-02-08,2,30
2016-02-09,2,45
2016-02-10,2,41
2016-02-11,2,52
2016-02-12,2,46
2016-02-13,2,44
2016-02-14,2,44
2016-02-15,2,33
2016-02-16,2,39
2016-02-17,2,45
2016-02-18,2,56
2016-02-19,2,46
2016-02-20,2,43
2016-02-21,2,49
2016-02-22,2,41
2016-02-23,2,44
2016-02-24,2,28
2016-02-25,2,48
2016-02-26,2,41
2016-02-27,2,43
2016-02-28,2,41
2016-02-29,2,35
2016-03-01,2,57
2016-03-02,2,45
2016-03-03,2,58
2016-03-04,2,61
2016-03-05,2,71
2016-03-06,2,66
2016-03-07,2,44
2016-03-08,2,35
2016-03-09,2,54
2016-03-10,2,42
2016-03-11,2,44
2016-03-12,2,61
2016-03-13,2,59
2016-03-14,2,43
2016-03-15,2,44
2016-03-16,2,46
2016-03-17,2,54
2016-03-18,2,62
2016-03-19,2,53
2016-03-20,2,63
2016-03-21,2,39
2016-03-22,2,52
2016-03-23,2,49
2016-03-24,2,54
2016-03-25,2,61
2016-03-26,2,53
2016-03-27,2,66
2016-03-28,2,39
2016-03-29,2,47
2016-03-30,2,49
2016-03-31,2,57
2016-04-01,2,73
2016-04-02,2,58
2016-04-03,2,85
2016-04-04,2,48
2016-04-05,2,52
2016-04-06,2,67
2016-04-07,2,54
2016-04-08,2,71
2016-04-09,2,68
2016-04-10,2,74
2016-04-11,2,36
2016-04-12,2,55
2016-04-13,2,56
2016-04-14,2,71
2016-04-15,2,60
2016-04-16,2,66
2016-04-17,2,60
2016-04-18,2,45
2016-04-19,2,50
2016-04-20,2,57
2016-04-21,2,60
2016-04-22,2,65
2016-04-23,2,71
2016-04-24,2,56
2016-04-25,2,36
2016-04-26,2,59
2016-04-27,2,62
2016-04-28,2,59
2016-04-29,2,52
2016-04-30,2,65
2016-05-01,2,87
2016-05-02,2,54
2016-05-03,2,67
2016-05-04,2,57
2016-05-05,2,50
2016-05-06,2,85
2016-05-07,2,82
2016-05-08,2,64
2016-05-09,2,49
2016-05-10,2,58
2016-05-11,2,71
2016-05-12,2,68
2016-05-13,2,61
2016-05-14,2,74
2016-05-15,2,65
2016-05-16,2,50
2016-05-17,2,61
2016-05-18,2,51
2016-05-19,2,69
2016-05-20,2,78
2016-05-21,2,65
2016-05-22,2,76
2016-05-23,2,50
2016-05-24,2,62
2016-05-25,2,54
2016-05-26,2,65
2016-05-27,2,60
2016-05-28,2,81
2016-05-29,2,79
2016-05-30,2,48
2016-05-31,2,62
2016-06-01,2,68
2016-06-02,2,60
2016-06-03,2,77
2016-06-04,2,103
2016-06-05,2,66
2016-06-06,2,52
2016-06-07,2,63
2016-06-08,2,61
2016-06-09,2,62
2016-06-10,2,51
2016-06-11,2,84
2016-06-12,2,77
2016-06-13,2,51
2016-06-14,2,70
2016-06-15,2,56
2016-06-16,2,61
2016-06-17,2,71
2016-06-18,2,97
2016-06-19,2,96
2016-06-20,2,54
2016-06-21,2,62
2016-06-22,2,69
2016-06-23,2,80
2016-06-24,2,66
2016-06-25,2,82
2016-06-26,2,70
2016-06-27,2,57
2016-06-28,2,60
2016-06-29,2,65
2016-06-30,2,71
2016-07-01,2,85
2016-07-02,2,95
2016-07-03,2,90
2016-07-04,2,63
2016-07-05,2,74
2016-07-06,2,75
2016-07-07,2,82
2016-07-08,2,90
2016-07-09,2,74
2016-07-10,2,89
2016-07-11,2,61
2016-07-12,2,75
2016-07-13,2,61
2016-07-14,2,79
2016-07-15,2,66
2016-07-16,2,84
2016-07-17,2,104
2016-07-18,2,74
2016-07-19,2,59
2016-07-20,2,63
2016-07-21,2,74
2016-07-22,2,75
2016-07-23,2,79
2016-07-24,2,80
2016-07-25,2,62
2016-07-26,2,66
2016-07-27,2,70
2016-07-28,2,71
2016-07-29,2,84
2016-07-30,2,89
2016-07-31,2,94
2016-08-01,2,60
2016-08-02,2,53
2016-08-03,2,58
2016-08-04,2,56
2016-08-05,2,61
2016-08-06,2,65
2016-08-07,2,84
2016-08-08,2,48
2016-08-09,2,65
2016-08-10,2,55
2016-08-11,2,64
2016-08-12,2,76
2016-08-13,2,65
2016-08-14,2,100
2016-08-15,2,55
2016-08-16,2,52
2016-08-17,2,57
2016-08-18,2,67
2016-08-19,2,60
2016-08-20,2,66
2016-08-21,2,88
2016-08-22,2,47
2016-08-23,2,58
2016-08-24,2,71
2016-08-25,2,60
2016-08-26,2,82
2016-08-27,2,81
2016-08-28,2,89
2016-08-29,2,60
2016-08-30,2,50
2016-08-31,2,63
2016-09-01,2,53
2016-09-02,2,74
2016-09-03,2,84
2016-09-04,2,77
2016-09-05,2,47
2016-09-06,2,55
2016-09-07,2,59
2016-09-08,2,56
2016-09-09,2,51
2016-09-10,2,59
2016-09-11,2,62
2016-09-12,2,46
2016-09-13,2,51
2016-09-14,2,67
2016-09-15,2,52
2016-09-16,2,47
2016-09-17,2,66
2016-09-18,2,71
2016-09-19,2,52
2016-09-20,2,52
2016-09-21,2,64
2016-09-22,2,56
2016-09-23,2,60
2016-09-24,2,76
2016-09-25,2,91
2016-09-26,2,51
2016-09-27,2,45
2016-09-28,2,57
2016-09-29,2,59
2016-09-30,2,67
2016-10-01,2,69
2016-10-02,2,64
2016-10-03,2,39
2016-10-04,2,51
2016-10-05,2,56
2016-10-06,2,61
2016-10-07,2,56
2016-10-08,2,70
2016-10-09,2,66
2016-10-10,2,51
2016-10-11,2,54
2016-10-12,2,51
2016-10-13,2,67
2016-10-14,2,80
2016-10-15,2,62
2016-10-16,2,66
2016-10-17,2,46
2016-10-18,2,50
2016-10-19,2,59
2016-10-20,2,62
2016-10-21,2,51
2016-10-22,2,70
2016-10-23,2,69
2016-10-24,2,49
2016-10-25,2,58
2016-10-26,2,49
2016-10-27,2,52
2016-10-28,2,67
2016-10-29,2,59
2016-10-30,2,58
2016-10-31,2,44
2016-11-01,2,50
2016-11-02,2,67
2016-11-03,2,55
2016-11-04,2,79
2016-11-05,2,57
2016-11-06,2,66
2016-11-07,2,43
2016-11-08,2,54
2016-11-09,2,68
2016-11-10,2,76
2016-11-11,2,69
2016-11-12,2,64
2016-11-13,2,76
2016-11-14,2,49
2016-11-15,2,57
2016-11-16,2,50
2016-11-17,2,53
2016-11-18,2,61
2016-11-19,2,72
2016-11-20,2,79
2016-11-21,2,47
2016-11-22,2,49
2016-11-23,2,50
2016-11-24,2,49
2016-11-25,2,58
2016-11-26,2,62
2016-11-27,2,78
2016-11-28,2,50
2016-11-29,2,49
2016-11-30,2,52
2016-12-01,2,43
2016-12-02,2,44
2016-12-03,2,40
2016-12-04,2,51
2016-12-05,2,29
2016-12-06,2,45
2016-12-07,2,39
2016-12-08,2,35
2016-12-09,2,41
2016-12-10,2,47
2016-12-11,2,53
2016-12-12,2,36
2016-12-13,2,45
2016-12-14,2,41
2016-12-15,2,52
2016-12-16,2,42
2016-12-17,2,55
2016-12-18,2,40
2016-12-19,2,33
2016-12-20,2,47
2016-12-21,2,46
2016-12-22,2,35
2016-12-23,2,64
2016-12-24,2,47
2016-12-25,2,39
2016-12-26,2,30
2016-12-27,2,41
2016-12-28,2,38
2016-12-29,2,56
2016-12-30,2,37
2016-12-31,2,47
2017-01-01,2,40
2017-01-02,2,26
2017-01-03,2,33
2017-01-04,2,41
2017-01-05,2,39
2017-01-06,2,43
2017-01-07,2,46
2017-01-08,2,58
2017-01-09,2,31
2017-01-10,2,36
2017-01-11,2,42
2017-01-12,2,39
2017-01-13,2,34
2017-01-14,2,29
2017-01-15,2,47
2017-01-16,2,21
2017-01-17,2,37
2017-01-18,2,41
2017-01-19,2,51
2017-01-20,2,48
2017-01-21,2,42
2017-01-22,2,49
2017-01-23,2,25
2017-01-24,2,44
2017-01-25,2,38
2017-01-26,2,30
2017-01-27,2,32
2017-01-28,2,48
2017-01-29,2,47
2017-01-30,2,28
2017-01-31,2,37
2017-02-01,2,34
2017-02-02,2,47
2017-02-03,2,45
2017-02-04,2,42
2017-02-05,2,38
2017-02-06,2,38
2017-02-07,2,33
2017-02-08,2,37
2017-02-09,2,39
2017-02-10,2,38
2017-02-11,2,52
2017-02-12,2,47
2017-02-13,2,45
2017-02-14,2,46
2017-02-15,2,38
2017-02-16,2,46
2017-02-17,2,59
2017-02-18,2,47
2017-02-19,2,55
2017-02-20,2,32
2017-02-21,2,26
2017-02-22,2,45
2017-02-23,2,50
2017-02-24,2,49
2017-02-25,2,46
2017-02-26,2,41
2017-02-27,2,44
2017-02-28,2,37
2017-03-01,2,48
2017-03-02,2,54
2017-03-03,2,47
2017-03-04,2,70
2017-03-05,2,57
2017-03-06,2,36
2017-03-07,2,57
2017-03-08,2,51
2017-03-09,2,43
2017-03-10,2,53
2017-03-11,2,54
2017-03-12,2,63
2017-03-13,2,52
2017-03-14,2,56
2017-03-15,2,59
2017-03-16,2,52
2017-03-17,2,52
2017-03-18,2,55
2017-03-19,2,65
2017-03-20,2,34
2017-03-21,2,47
2017-03-22,2,33
2017-03-23,2,51
2017-03-24,2,62
2017-03-25,2,55
2017-03-26,2,55
2017-03-27,2,40
2017-03-28,2,45
2017-03-29,2,45
2017-03-30,2,44
2017-03-31,2,57
2017-04-01,2,61
2017-04-02,2,66
2017-04-03,2,43
2017-04-04,2,53
2017-04-05,2,76
2017-04-06,2,62
2017-04-07,2,62
2017-04-08,2,77
2017-04-09,2,86
2017-04-10,2,52
2017-04-11,2,68
2017-04-12,2,59
2017-04-13,2,71
2017-04-14,2,78
2017-04-15,2,79
2017-04-16,2,60
2017-04-17,2,58
2017-04-18,2,51
2017-04-19,2,64
2017-04-20,2,48
2017-04-21,2,61
2017-04-22,2,71
2017-04-23,2,88
2017-04-24,2,54
2017-04-25,2,61
2017-04-26,2,59
2017-04-27,2,58
2017-04-28,2,61
2017-04-29,2,84
2017-04-30,2,80
2017-05-01,2,60
2017-05-02,2,66
2017-05-03,2,51
2017-05-04,2,63
2017-05-05,2,79
2017-05-06,2,76
2017-05-07,2,67
2017-05-08,2,64
2017-05-09,2,73
2017-05-10,2,55
2017-05-11,2,83
2017-05-12,2,82
2017-05-13,2,85
2017-05-14,2,85
2017-05-15,2,54
2017-05-16,2,61
2017-05-17,2,68
2017-05-18,2,76
2017-05-19,2,72
2017-05-20,2,89
2017-05-21,2,91
2017-05-22,2,48
2017-05-23,2,62
2017-05-24,2,73
2017-05-25,2,66
2017-05-26,2,66
2017-05-27,2,82
2017-05-28,2,48
2017-05-29,2,39
2017-05-30,2,57
2017-05-31,2,60
2017-06-01,2,83
2017-06-02,2,85
2017-06-03,2,106
2017-06-04,2,103
2017-06-05,2,54
2017-06-06,2,67
2017-06-07,2,67
2017-06-08,2,68
2017-06-09,2,75
2017-06-10,2,85
2017-06-11,2,87
2017-06-12,2,66
2017-06-13,2,79
2017-06-14,2,63
2017-06-15,2,77
2017-06-16,2,76
2017-06-17,2,82
2017-06-18,2,77
2017-06-19,2,54
2017-06-20,2,66
2017-06-21,2,56
2017-06-22,2,64
2017-06-23,2,75
2017-06-24,2,88
2017-06-25,2,101
2017-06-26,2,48
2017-06-27,2,53
2017-06-28,2,63
2017-06-29,2,64
2017-06-30,2,82
2017-07-01,2,83
2017-07-02,2,98
2017-07-03,2,52
2017-07-04,2,66
2017-07-05,2,67
2017-07-06,2,67
2017-07-07,2,80
2017-07-08,2,94
2017-07-09,2,97
2017-07-10,2,49
2017-07-11,2,65
2017-07-12,2,76
2017-07-13,2,63
2017-07-14,2,84
2017-07-15,2,86
2017-07-16,2,115
2017-07-17,2,64
2017-07-18,2,76
2017-07-19,2,81
2017-07-20,2,76
2017-07-21,2,81
2017-07-22,2,94
2017-07-23,2,89
2017-07-24,2,53
2017-07-25,2,70
2017-07-26,2,67
2017-07-27,2,73
2017-07-28,2,73
2017-07-29,2,86
2017-07-30,2,86
2017-07-31,2,59
2017-08-01,2,58
2017-08-02,2,59
2017-08-03,2,72
2017-08-04,2,77
2017-08-05,2,65
2017-08-06,2,89
2017-08-07,2,54
2017-08-08,2,81
2017-08-09,2,58
2017-08-10,2,72
2017-08-11,2,74
2017-08-12,2,67
2017-08-13,2,78
2017-08-14,2,50
2017-08-15,2,59
2017-08-16,2,48
2017-08-17,2,64
2017-08-18,2,70
2017-08-19,2,78
2017-08-20,2,90
2017-08-21,2,46
2017-08-22,2,62
2017-08-23,2,65
2017-08-24,2,69
2017-08-25,2,91
2017-08-26,2,70
2017-08-27,2,94
2017-08-28,2,55
2017-08-29,2,42
2017-08-30,2,77
2017-08-31,2,55
2017-09-01,2,67
2017-09-02,2,78
2017-09-03,2,87
2017-09-04,2,51
2017-09-05,2,54
2017-09-06,2,69
2017-09-07,2,59
2017-09-08,2,65
2017-09-09,2,71
2017-09-10,2,64
2017-09-11,2,44
2017-09-12,2,58
2017-09-13,2,57
2017-09-14,2,71
2017-09-15,2,60
2017-09-16,2,75
2017-09-17,2,58
2017-09-18,2,47
2017-09-19,2,66
2017-09-20,2,61
2017-09-21,2,66
2017-09-22,2,70
2017-09-23,2,85
2017-09-24,2,73
2017-09-25,2,49
2017-09-26,2,61
2017-09-27,2,57
2017-09-28,2,55
2017-09-29,2,66
2017-09-30,2,79
2017-10-01,2,60
2017-10-02,2,56
2017-10-03,2,55
2017-10-04,2,55
2017-10-05,2,59
2017-10-06,2,54
2017-10-07,2,61
2017-10-08,2,60
2017-10-09,2,46
2017-10-10,2,52
2017-10-11,2,55
2017-10-12,2,48
2017-10-13,2,53
2017-10-14,2,64
2017-10-15,2,64
2017-10-16,2,44
2017-10-17,2,47
2017-10-18,2,70
2017-10-19,2,45
2017-10-20,2,51
2017-10-21,2,70
2017-10-22,2,61
2017-10-23,2,45
2017-10-24,2,56
2017-10-25,2,66
2017-10-26,2,44
2017-10-27,2,66
2017-10-28,2,61
2017-10-29,2,77
2017-10-30,2,53
2017-10-31,2,50
2017-11-01,2,63
2017-11-02,2,67
2017-11-03,2,75
2017-11-04,2,68
2017-11-05,2,74
2017-11-06,2,69
2017-11-07,2,68
2017-11-08,2,58
2017-11-09,2,62
2017-11-10,2,58
2017-11-11,2,69
2017-11-12,2,76
2017-11-13,2,61
2017-11-14,2,57
2017-11-15,2,55
2017-11-16,2,53
2017-11-17,2,75
2017-11-18,2,78
2017-11-19,2,73
2017-11-20,2,54
2017-11-21,2,55
2017-11-22,2,51
2017-11-23,2,73
2017-11-24,2,68
2017-11-25,2,63
2017-11-26,2,78
2017-11-27,2,58
2017-11-28,2,57
2017-11-29,2,66
2017-11-30,2,80
2017-12-01,2,56
2017-12-02,2,64
2017-12-03,2,59
2017-12-04,2,33
2017-12-05,2,45
2017-12-06,2,50
2017-12-07,2,47
2017-12-08,2,44
2017-12-09,2,50
2017-12-10,2,50
2017-12-11,2,43
2017-12-12,2,37
2017-12-13,2,50
2017-12-14,2,42
2017-12-15,2,52
2017-12-16,2,48
2017-12-17,2,55
2017-12-18,2,37
2017-12-19,2,41
2017-12-20,2,35
2017-12-21,2,39
2017-12-22,2,41
2017-12-23,2,52
2017-12-24,2,47
2017-12-25,2,37
2017-12-26,2,43
2017-12-27,2,55
2017-12-28,2,50
2017-12-29,2,50
2017-12-30,2,56
2017-12-31,2,67
2013-01-01,3,15
2013-01-02,3,30
2013-01-03,3,14
2013-01-04,3,10
2013-01-05,3,23
2013-01-06,3,23
2013-01-07,3,10
2013-01-08,3,13
2013-01-09,3,16
2013-01-10,3,15
2013-01-11,3,24
2013-01-12,3,19
2013-01-13,3,19
2013-01-14,3,15
2013-01-15,3,12
2013-01-16,3,26
2013-01-17,3,14
2013-01-18,3,21
2013-01-19,3,13
2013-01-20,3,21
2013-01-21,3,18
2013-01-22,3,20
2013-01-23,3,14
2013-01-24,3,20
2013-01-25,3,21
2013-01-26,3,17
2013-01-27,3,17
2013-01-28,3,14
2013-01-29,3,15
2013-01-30,3,14
2013-01-31,3,24
2013-02-01,3,22
2013-02-02,3,32
2013-02-03,3,29
2013-02-04,3,21
2013-02-05,3,21
2013-02-06,3,19
2013-02-07,3,15
2013-02-08,3,26
2013-02-09,3,24
2013-02-10,3,24
2013-02-11,3,18
2013-02-12,3,17
2013-02-13,3,21
2013-02-14,3,12
2013-02-15,3,23
2013-02-16,3,23
2013-02-17,3,22
2013-02-18,3,16
2013-02-19,3,19
2013-02-20,3,25
2013-02-21,3,21
2013-02-22,3,24
2013-02-23,3,29
2013-02-24,3,15
2013-02-25,3,19
2013-02-26,3,17
2013-02-27,3,19
2013-02-28,3,24
2013-03-01,3,31
2013-03-02,3,32
2013-03-03,3,27
2013-03-04,3,19
2013-03-05,3,18
2013-03-06,3,19
2013-03-07,3,22
2013-03-08,3,22
2013-03-09,3,35
2013-03-10,3,33
2013-03-11,3,21
2013-03-12,3,27
2013-03-13,3,21
2013-03-14,3,22
2013-03-15,3,23
2013-03-16,3,30
2013-03-17,3,24
2013-03-18,3,19
2013-03-19,3,21
2013-03-20,3,25
2013-03-21,3,24
2013-03-22,3,31
2013-03-23,3,41
2013-03-24,3,27
2013-03-25,3,14
2013-03-26,3,30
2013-03-27,3,23
2013-03-28,3,23
2013-03-29,3,21
2013-03-30,3,30
2013-03-31,3,34
2013-04-01,3,23
2013-04-02,3,25
2013-04-03,3,18
2013-04-04,3,31
2013-04-05,3,43
2013-04-06,3,34
2013-04-07,3,37
2013-04-08,3,19
2013-04-09,3,17
2013-04-10,3,24
2013-04-11,3,34
2013-04-12,3,37
2013-04-13,3,31
2013-04-14,3,39
2013-04-15,3,24
2013-04-16,3,13
2013-04-17,3,25
2013-04-18,3,21
2013-04-19,3,40
2013-04-20,3,29
2013-04-21,3,35
2013-04-22,3,33
2013-04-23,3,32
2013-04-24,3,33
2013-04-25,3,31
2013-04-26,3,21
2013-04-27,3,32
2013-04-28,3,28
2013-04-29,3,16
2013-04-30,3,28
2013-05-01,3,38
2013-05-02,3,26
2013-05-03,3,41
2013-05-04,3,40
2013-05-05,3,33
2013-05-06,3,23
2013-05-07,3,29
2013-05-08,3,17
2013-05-09,3,23
2013-05-10,3,42
2013-05-11,3,34
2013-05-12,3,38
2013-05-13,3,17
2013-05-14,3,26
2013-05-15,3,34
2013-05-16,3,34
2013-05-17,3,34
2013-05-18,3,36
2013-05-19,3,41
2013-05-20,3,16
2013-05-21,3,35
2013-05-22,3,24
2013-05-23,3,39
2013-05-24,3,43
2013-05-25,3,34
2013-05-26,3,34
2013-05-27,3,26
2013-05-28,3,29
2013-05-29,3,33
2013-05-30,3,38
2013-05-31,3,36
2013-06-01,3,34
2013-06-02,3,34
2013-06-03,3,26
2013-06-04,3,32
2013-06-05,3,29
2013-06-06,3,29
2013-06-07,3,38
2013-06-08,3,36
2013-06-09,3,42
2013-06-10,3,27
2013-06-11,3,38
2013-06-12,3,30
